mgi_symbol,id,ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chromosome_name,strand,start_position,end_position,gene_biotype,M356URE.Mdmx,M358URE,M372URE,M373URE,M381URE.Mdmx,M384URE.Mdmx,neglog10_padj,n_samples_above0,is_surface,CSPA_category,UP_Protein_name,CD
Pcbp1,ENSMUSG00000051695.6,ENSMUSG00000051695,6902.300118,-0.139592047,0.195653343,-0.713466198,0.475557323,0.782671722,6,-1,86524492,86526321,protein_coding,6124.610745,7727.959115,7836.500099,6410.088369,7414.857478,5991.692497,0.106420356995516,6,TRUE,3 - unspecific,Poly(rC)-binding protein 1,no
Pcna,ENSMUSG00000027342.14,ENSMUSG00000027342,22400.82016,0.191793472,0.248876467,0.770637232,0.440921986,0.760454274,2,-1,132249162,132253314,protein_coding,17559.7485,23335.87432,19967.4873,20213.31489,29887.46574,23456.18235,0.118926894887134,6,TRUE,3 - unspecific,Proliferating cell nuclear antigen,no
Pcyox1,ENSMUSG00000029998.14,ENSMUSG00000029998,2024.353665,-1.31880302,0.310490356,-4.247484643,2.16e-05,0.002328031,6,-1,86386006,86397154,protein_coding,1385.404013,3137.832832,2023.958469,3843.3728,1041.745598,1093.628975,2.63301124092967,6,TRUE,3 - unspecific,Prenylcysteine oxidase,no
Pdcd1lg2,ENSMUSG00000016498.10,ENSMUSG00000016498,304.924822,1.254292268,0.618186748,2.028986016,0.042459715,0.242345634,19,1,29410919,29471161,protein_coding,461.2816924,86.56674226,244.7258069,213.9794401,227.8278158,590.5252042,0.615564799942822,6,TRUE,1 - high confidence,Programmed cell death 1 ligand 2,CD273
Pde4d,ENSMUSG00000021699.17,ENSMUSG00000021699,2121.191995,0.422526835,0.345424564,1.223210157,0.22125033,0.564316085,13,1,108449948,109953461,protein_coding,3537.783475,1729.30938,1840.468897,3311.393333,3044.841421,2422.39948,0.248477570628093,6,TRUE,3 - unspecific,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D",no
Pde5a,ENSMUSG00000053965.10,ENSMUSG00000053965,182.6455919,0.328140228,1.067678587,0.307339898,0.75858467,0.928829674,3,1,122728947,122859374,protein_coding,265.4887013,78.68877921,424.2211184,52.59256428,378.9040206,47.25996883,0.0320639183248287,6,TRUE,3 - unspecific,"cGMP-specific 3',5'-cyclic phosphodiesterase",no
Pdgfrb,ENSMUSG00000024620.11,ENSMUSG00000024620,1018.887167,0.373531491,0.397396658,0.93994623,0.347245142,0.690555604,18,1,61045150,61085061,protein_coding,1756.041747,864.5083576,852.6410567,981.4154859,768.0762115,898.9031943,0.160801345994664,6,TRUE,1 - high confidence,Beta-type platelet-derived growth factor receptor,CD140b
Pecam1,ENSMUSG00000020717.19,ENSMUSG00000020717,7531.11657,-0.731031722,0.364924878,-2.00323893,0.045151649,0.250753557,11,-1,106654217,106750628,protein_coding,8618.413601,13684.94837,6883.289762,10626.04036,4254.942654,5467.46654,0.600752897691331,6,TRUE,1 - high confidence,Platelet endothelial cell adhesion molecule,CD31
Pgap1,ENSMUSG00000073678.4,ENSMUSG00000073678,20.65765743,1.326407711,3.227803928,0.410931934,0.681122446,0.892621391,1,-1,54472994,54557684,protein_coding,6.08414913,0,0,36.20064048,81.33335249,0,0.0493327098303004,3,TRUE,2 - putative,GPI inositol-deacylase,no
Phb2,ENSMUSG00000004264.17,ENSMUSG00000004264,10625.5732,-0.298154445,0.246827982,-1.207944265,0.227068701,0.572720033,6,1,124712336,124716950,protein_coding,8010.1234,10732.98997,13109.85687,11579.78232,12076.15962,8122.043922,0.242057625566271,6,TRUE,3 - unspecific,Prohibitin-2,no
Pign,ENSMUSG00000056536.14,ENSMUSG00000056536,1980.092343,0.326755019,0.478637903,0.682676856,0.494811057,0.797250218,1,-1,105518422,105663677,protein_coding,1953.290373,2118.954604,972.27941,2207.569169,1205.372598,3319.604318,0.0984053533315581,6,TRUE,2 - putative,GPI ethanolamine phosphate transferase 1,no
Pigo,ENSMUSG00000028454.16,ENSMUSG00000028454,411.8503345,-1.372271322,1.143622214,-1.199934126,0.230164925,0.575438338,4,-1,43017635,43025819,protein_coding,323.972976,691.584387,411.0347088,454.4036855,260.8926794,2.627895033,0.240001207049115,6,TRUE,2 - putative,GPI ethanolamine phosphate transferase 3,no
Pigs,ENSMUSG00000041958.10,ENSMUSG00000041958,6936.055282,-0.814886871,0.244685607,-3.330342481,0.000867392,0.026569188,11,1,78328415,78342782,protein_coding,6444.480183,9574.374805,8090.945848,9237.239052,3957.845107,4557.209033,1.57562171817188,6,TRUE,2 - putative,GPI transamidase component PIG-S,no
Pigt,ENSMUSG00000017721.15,ENSMUSG00000017721,734.8784441,-1.511745962,0.452509668,-3.340803677,0.000835363,0.026132951,2,1,164497520,164508301,protein_coding,574.2793638,870.4994863,1150.479732,1143.069215,295.3288032,219.3624202,1.58281154585429,6,TRUE,1 - high confidence,GPI transamidase component PIG-T,no
Pilrb2,ENSMUSG00000066682.11,ENSMUSG00000066682,1374.186329,-1.348260362,0.426104297,-3.164155751,0.001555335,0.037145296,5,-1,137865827,137871815,protein_coding,1015.348726,2931.610116,1201.552584,1931.498166,534.5297916,772.8208445,1.43009617653579,6,TRUE,1 - high confidence,Paired immunoglobulin-like type 2 receptor beta-2,no
Pkd1,ENSMUSG00000032855.6,ENSMUSG00000032855,507.3207947,-0.583031172,0.297101784,-1.962395392,0.049716469,0.264285309,17,1,24549834,24596508,protein_coding,411.0250852,559.9296326,733.433283,563.3155261,434.9884208,367.332283,0.577926977608211,6,TRUE,1 - high confidence,Polycystin-1,no
Plaur,ENSMUSG00000046223.10,ENSMUSG00000046223,2583.41931,-1.241898276,0.442753973,-2.804939883,0.005032597,0.072358093,7,1,24462484,24475968,protein_coding,1304.348707,2571.962237,4170.358325,2845.850279,673.3515332,2007.06331,1.14051288750723,6,TRUE,1 - high confidence,Urokinase plasminogen activator surface receptor,CD87
Pld3,ENSMUSG00000003363.15,ENSMUSG00000003363,2811.297981,-0.520280717,0.4530853,-1.148306326,0.250842129,0.597958021,7,-1,27532000,27553218,protein_coding,2891.170682,3235.099171,2878.245264,3735.276022,910.398845,2917.953426,0.223329304118602,6,TRUE,2 - putative,Phospholipase D3,no
Pld4,ENSMUSG00000052160.7,ENSMUSG00000052160,137.1668228,2.174677942,2.089907614,1.040561758,0.298078987,0.646488188,12,1,112760655,112768990,protein_coding,0,77.07073565,0,71.72353985,235.8897036,413.5491693,0.189439405715194,4,TRUE,2 - putative,Phospholipase D4,no
Plod1,ENSMUSG00000019055.15,ENSMUSG00000019055,1042.058101,-1.747992244,1.120432403,-1.560105045,0.11873506,0.421924223,4,-1,147909753,147936767,protein_coding,1216.38184,2478.057402,913.2388528,1396.195495,163.562928,12.21306302,0.374765540716125,6,TRUE,3 - unspecific,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",no
Plod2,ENSMUSG00000032374.14,ENSMUSG00000032374,125.640023,0.628166396,1.505325833,0.417295965,0.676461939,0.890802815,9,1,92542223,92608428,protein_coding,104.7560657,0,175.2642163,142.8973491,277.7270426,101.8704885,0.0502184192345027,5,TRUE,3 - unspecific,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",no
Plod3,ENSMUSG00000004846.10,ENSMUSG00000004846,1743.358384,-0.543617705,0.39104852,-1.390154103,0.164482087,0.491165748,5,1,136987019,136996648,protein_coding,1633.001882,2717.913769,1150.25608,2940.979498,1494.378881,1418.550388,0.308771926828738,6,TRUE,3 - unspecific,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",no
Plxdc1,ENSMUSG00000017417.14,ENSMUSG00000017417,157.5180251,-4.522793948,1.72542029,-2.621270872,0.008760263,0.098836083,11,-1,97923238,97986444,protein_coding,0,305.8385236,463.2209161,156.0178851,39.29933403,0,1.00508447457302,4,TRUE,1 - high confidence,Plexin domain-containing protein 1,no
Plxdc2,ENSMUSG00000026748.13,ENSMUSG00000026748,646.6570174,0.72633308,0.709384186,1.023892405,0.305886098,0.653593857,2,1,16356304,16755839,protein_coding,388.3309055,204.6529148,994.4229111,312.1089776,1095.435569,987.045914,0.184692038304802,6,TRUE,1 - high confidence,Plexin domain-containing protein 2,no
Plxna1,ENSMUSG00000030084.11,ENSMUSG00000030084,81.03624123,-1.545900178,2.111509726,-0.732130266,0.464089062,0.774286024,6,-1,89316314,89362620,protein_coding,122.950016,122.8870381,80.85204051,161.6029328,0,0,0.111098579758112,4,TRUE,1 - high confidence,Plexin-A1,no
Plxna2,ENSMUSG00000026640.12,ENSMUSG00000026640,64.11883664,1.009160801,0.924549768,1.091515931,0.275045926,0.622765945,1,1,194618218,194816869,protein_coding,49.48919664,88.76010153,31.49842224,19.6095771,106.816227,119.3457173,0.20567514418188,6,TRUE,1 - high confidence,Plexin-A2,no
Plxna4,ENSMUSG00000029765.12,ENSMUSG00000029765,118.8372287,2.523598185,1.609051478,1.568376288,0.116793342,0.418446888,6,-1,32144268,32588192,protein_coding,255.5165166,20.74743955,84.45603494,0,326.3220782,19.27062695,0.37835965765237,5,TRUE,1 - high confidence,Plexin-A4,no
Plxnc1,ENSMUSG00000074785.5,ENSMUSG00000074785,934.8477042,0.547793359,0.641903869,0.853388468,0.393443914,0.728357055,10,-1,94790866,94944835,protein_coding,418.392337,646.0539186,1263.986727,476.1194896,1029.888234,1988.587251,0.137655668761732,6,TRUE,1 - high confidence,Plexin-C1,CD232
Podxl,ENSMUSG00000025608.9,ENSMUSG00000025608,83.4689967,1.718646024,2.162564338,0.794725962,0.426772927,0.751967023,6,-1,31519488,31563981,protein_coding,136.9544605,34.97029828,81.71388481,0,242.9258603,0,0.123801204678517,4,TRUE,1 - high confidence,Podocalyxin-like protein 1,no
Pofut2,ENSMUSG00000020260.9,ENSMUSG00000020260,922.5371852,0.091860471,0.56624246,0.162228157,0.871126188,0.965658267,10,1,77259218,77269575,protein_coding,486.2490095,1073.671143,604.9250129,1020.668666,588.1723557,1731.536086,0.0151765371597549,6,TRUE,3 - unspecific,GDP-fucose protein O-fucosyltransferase 2,no
Polr1a,ENSMUSG00000049553.11,ENSMUSG00000049553,1255.961266,0.472225054,0.352801276,1.33850155,0.180732996,0.5155678,6,1,71909053,71984935,protein_coding,1895.493238,1012.326136,1286.452523,937.6795867,1549.484239,960.1485964,0.287714214512981,6,TRUE,3 - unspecific,DNA-directed RNA polymerase I subunit RPA1,no
Pomt2,ENSMUSG00000034126.5,ENSMUSG00000034126,360.4111557,-0.7047672,0.809796179,-0.870301958,0.384135409,0.721379085,12,-1,87106861,87147968,protein_coding,182.5014294,491.7776232,600.0270804,280.3128986,65.4083598,579.8676409,0.141836453368867,6,TRUE,2 - putative,Protein O-mannosyl-transferase 2,no
Pon2,ENSMUSG00000032667.17,ENSMUSG00000032667,5534.574001,-0.615895897,0.172222649,-3.576160866,0.000348677,0.014697754,6,-1,5264147,5298455,protein_coding,4421.237755,7384.291658,5924.511779,7351.575167,4048.157359,4705.539034,1.83274902579136,6,TRUE,3 - unspecific,Serum paraoxonase/arylesterase 2,no
Ppib,ENSMUSG00000032383.7,ENSMUSG00000032383,9614.720425,-0.203691399,0.211343671,-0.963792283,0.335150076,0.679410246,9,1,66060222,66066623,protein_coding,8776.294326,10468.62356,10560.42112,10277.45559,10675.15411,7144.18829,0.167867907940368,6,TRUE,3 - unspecific,Peptidyl-prolyl cis-trans isomerase B,no
Ppm1l,ENSMUSG00000027784.10,ENSMUSG00000027784,276.7391251,-0.466810863,0.943745333,-0.494636473,0.620856752,0.865423826,3,1,69316861,69560802,protein_coding,277.4367491,511.7693634,272.8256188,187.2933553,385.5109807,23.20858264,0.0627711524029683,6,TRUE,2 - putative,Protein phosphatase 1L,no
Prg4,ENSMUSG00000006014.16,ENSMUSG00000006014,26.25975743,0.235193513,0.894174008,0.263028796,0.792528385,0.94012145,1,-1,150449412,150466165,protein_coding,20.31610815,26.28703512,27.20176211,19.7244089,28.61658541,35.51338053,0.0268160382537765,6,TRUE,1 - high confidence,Proteoglycan 4,no
Prkcsh,ENSMUSG00000003402.14,ENSMUSG00000003402,3476.459831,-0.444581695,0.20473515,-2.171496665,0.029893649,0.200806071,9,1,22002806,22014222,protein_coding,2787.125552,4380.24933,3237.876209,4586.178843,2948.586108,3019.538208,0.697223161238458,6,TRUE,3 - unspecific,Glucosidase 2 subunit beta,no
Prkdc,ENSMUSG00000022672.8,ENSMUSG00000022672,1290.381902,0.04045591,0.361001297,0.11206583,0.910771211,0.977158001,16,1,15637866,15842235,protein_coding,1247.781713,1229.635337,1864.731109,874.2672109,1434.774604,1328.824671,0.0100352076072409,6,TRUE,3 - unspecific,DNA-dependent protein kinase catalytic subunit,no
Prnp,ENSMUSG00000079037.9,ENSMUSG00000079037,1503.207095,-0.513936713,0.406505186,-1.264280829,0.206129248,0.549599656,2,1,131909928,131938429,protein_coding,651.5390044,1822.561939,1585.195834,2015.781292,1302.00836,1755.592286,0.259953547777743,6,TRUE,1 - high confidence,Major prion protein,CD230
Procr,ENSMUSG00000027611.12,ENSMUSG00000027611,1183.62793,0.022237895,0.580550706,0.038304828,0.969444641,0.994701871,2,1,155751117,155755471,protein_coding,873.5454305,647.5459897,1119.757758,1744.641296,570.7170658,2046.834402,0.00230706516452514,6,TRUE,1 - high confidence,Endothelial protein C receptor,CD201
Prom1,ENSMUSG00000029086.15,ENSMUSG00000029086,4832.058829,-0.992100993,0.444018285,-2.234369678,0.025458759,0.183058704,5,-1,43993620,44102032,protein_coding,2657.406278,7219.115769,1992.4581,4960.557313,2270.113226,2002.062531,0.737409616636032,6,TRUE,1 - high confidence,Prominin-1,CD133
Psap,ENSMUSG00000004207.14,ENSMUSG00000004207,1874.991554,-0.567273218,0.386865269,-1.46633276,0.142557655,0.458175175,10,1,60277627,60302597,protein_coding,2086.008939,3002.292176,1523.992844,2301.143805,1030.602838,1380.454257,0.338968445597489,6,TRUE,1 - high confidence,Sulfated glycoprotein 1,no
Ptafr,ENSMUSG00000056529.7,ENSMUSG00000056529,4031.928005,0.588823463,0.376618818,1.563446737,0.117947554,0.420317759,4,1,132564067,132582683,protein_coding,4604.582559,4311.89614,1798.730966,3721.388569,3756.787841,6043.704249,0.376422260071253,6,TRUE,1 - high confidence,Platelet-activating factor receptor,no
Ptch1,ENSMUSG00000021466.12,ENSMUSG00000021466,603.7288225,0.031554486,0.308820521,0.102177426,0.918615845,0.980046503,13,-1,63508328,63573598,protein_coding,695.5530005,524.2066013,706.7040304,591.4157794,635.7276189,495.080315,0.00875331663695773,6,TRUE,2 - putative,Protein patched homolog 1,no
Ptdss2,ENSMUSG00000025495.15,ENSMUSG00000025495,1201.006222,-0.493657408,0.556436112,-0.887177158,0.374983528,0.713091476,7,1,141122382,141157606,protein_coding,1000.237177,2025.671523,1757.810455,536.878021,1362.977961,644.2637348,0.146854754897395,6,TRUE,2 - putative,Phosphatidylserine synthase 2,no
Ptk7,ENSMUSG00000023972.10,ENSMUSG00000023972,248.2693405,-0.324119742,0.543538573,-0.596314149,0.55096538,0.830125587,17,-1,46564471,46629504,protein_coding,194.3715398,135.0793673,240.8729622,400.4701827,217.3265231,194.7155202,0.0808561996538425,6,TRUE,1 - high confidence,Tyrosine-protein kinase-like 7,no
Ptprc,ENSMUSG00000026395.16,ENSMUSG00000026395,2457.794758,-0.049750459,0.251540414,-0.197783164,0.843214719,0.956938522,1,-1,138062861,138175708,protein_coding,2846.196273,2048.830503,2913.662761,2787.320815,2308.675961,2184.380782,0.0191159623420586,6,TRUE,1 - high confidence,Receptor-type tyrosine-protein phosphatase C,CD45
Ptprf,ENSMUSG00000033295.14,ENSMUSG00000033295,525.1263009,0.170251527,0.532660776,0.319624675,0.749252867,0.924841185,4,-1,118208213,118291405,protein_coding,619.9070265,434.1393374,689.0244173,258.7026967,608.0022415,302.2348441,0.0339328385040257,6,TRUE,1 - high confidence,Receptor-type tyrosine-protein phosphatase F,no
Ptprj,ENSMUSG00000025314.16,ENSMUSG00000025314,1021.850492,-0.628717656,0.412180303,-1.525346193,0.127172772,0.43562363,2,-1,90429754,90580647,protein_coding,1120.374638,867.6096296,1529.029752,1434.012766,531.256316,780.6645692,0.360888570375708,6,TRUE,1 - high confidence,Receptor-type tyrosine-protein phosphatase eta,CD148
Ptprk,ENSMUSG00000019889.10,ENSMUSG00000019889,315.6849474,-0.004621266,0.911779726,-0.005068402,0.995956018,0.998772073,10,1,28074820,28597397,protein_coding,325.2789584,640.3357958,35.35252048,367.3127829,450.196422,230.3724084,0.000533609604189673,6,TRUE,1 - high confidence,Receptor-type tyrosine-protein phosphatase kappa,no
Ptprm,ENSMUSG00000033278.10,ENSMUSG00000033278,293.9699651,-0.050559181,0.869127702,-0.058172327,0.953611363,0.990745294,17,-1,66666947,67354457,protein_coding,165.2773206,328.8114831,83.94596373,415.7906909,83.55139164,528.1448348,0.00403798187006423,6,TRUE,1 - high confidence,Receptor-type tyrosine-protein phosphatase mu,no
Ptprn,ENSMUSG00000026204.15,ENSMUSG00000026204,266.8487028,-1.586773981,1.174199079,-1.35136708,0.176577874,0.509267906,1,-1,75247027,75264502,protein_coding,259.6570731,358.4651405,303.8936107,557.0273145,134.690493,2.027956768,0.293053692145609,6,TRUE,1 - high confidence,Receptor-type tyrosine-protein phosphatase-like N,no
Ptprs,ENSMUSG00000013236.17,ENSMUSG00000013236,1311.940917,0.690158894,0.52224915,1.321512719,0.186330465,0.523411274,17,-1,56412426,56476483,protein_coding,837.8765463,870.7704246,1456.48035,821.7581429,1317.072442,2843.463672,0.281156927123617,6,TRUE,1 - high confidence,Receptor-type tyrosine-protein phosphatase S,no
Pttg1ip,ENSMUSG00000009291.13,ENSMUSG00000009291,8778.456212,-0.337476803,0.231069766,-1.460497446,0.144153409,0.460275791,10,1,77581720,77598732,protein_coding,8568.880925,9812.9517,10044.20683,9640.301577,5624.591101,8672.994852,0.336981866973513,6,TRUE,1 - high confidence,Pituitary tumor-transforming gene 1 protein-interacting protein,no
Pxdn,ENSMUSG00000020674.17,ENSMUSG00000020674,46.21493869,1.4394745,1.855700642,0.775704048,0.437923749,0.758981473,12,1,29937608,30017658,protein_coding,54.74257719,74.30846433,0,2.282948955,29.92286212,116.0409041,0.119768825253492,5,TRUE,1 - high confidence,Peroxidasin homolog,no
Qsox2,ENSMUSG00000036327.18,ENSMUSG00000036327,508.6919308,-1.419616125,0.487175035,-2.913975519,0.003568579,0.060267621,2,-1,26208637,26237525,protein_coding,347.5868516,983.6477672,656.5132847,660.7510244,352.8404173,139.7440166,1.21991595150478,6,TRUE,1 - high confidence,Sulfhydryl oxidase 2,no
Rab11fip1,ENSMUSG00000031488.14,ENSMUSG00000031488,280.1385764,0.13942894,0.434786335,0.320683814,0.748450014,0.92426354,8,-1,27138773,27174646,protein_coding,247.4056323,274.5830889,368.4212514,286.2150794,305.0324294,450.6102822,0.0342041785106439,6,TRUE,3 - unspecific,Rab11 family-interacting protein 1,no
Rbm7,ENSMUSG00000042396.10,ENSMUSG00000042396,10195.76799,0.237885739,0.262000055,0.907960643,0.363899016,0.702767548,9,-1,48488701,48495299,protein_coding,10047.5086,10933.05628,6897.204014,10768.58528,9559.848923,13302.92023,0.15318830131722,6,TRUE,3 - unspecific,RNA-binding protein 7,no
Rcn3,ENSMUSG00000019539.11,ENSMUSG00000019539,533.3508661,-0.584916521,0.313358797,-1.866603161,0.061957026,0.297670145,7,-1,45082913,45092221,protein_coding,408.498887,601.6686304,750.0685737,578.2462638,495.9791693,356.6656038,0.526264720986278,6,TRUE,3 - unspecific,Reticulocalbin-3,no
Reck,ENSMUSG00000028476.13,ENSMUSG00000028476,591.9521834,-1.30799198,0.787753755,-1.660407167,0.096832569,0.37888733,4,1,43875530,43944806,protein_coding,511.0663724,1347.75753,131.3500915,1303.500736,324.1729842,254.2522201,0.421489917298474,6,TRUE,1 - high confidence,Reversion-inducing cysteine-rich protein with Kazal motifs,no
Rfng,ENSMUSG00000025158.7,ENSMUSG00000025158,1629.312544,-1.41893407,0.554842673,-2.557362907,0.010546912,0.110252253,11,-1,120780746,120784207,protein_coding,1185.868627,2092.9961,2415.049403,2659.912224,1178.145382,258.4460537,0.957612526980576,6,TRUE,3 - unspecific,"Beta-1,3-N-acetylglucosaminyltransferase radical fringe",no
Rhbdf1,ENSMUSG00000020282.18,ENSMUSG00000020282,73.81779392,0.332350128,2.17766267,0.15261782,0.878699672,0.967421979,11,-1,32209585,32222300,protein_coding,0,0,84.6227573,118.2213281,114.5551443,135.540808,0.0143840500362696,4,TRUE,2 - putative,Rhomboid family member 1,no
Rhbdf2,ENSMUSG00000020806.15,ENSMUSG00000020806,165.8783764,-1.345709804,1.361276626,-0.988564541,0.322876242,0.66905083,11,-1,116598165,116627019,protein_coding,133.6187647,146.8131611,50.31877188,427.1290714,103.7226895,0.878812814,0.174540886193415,6,TRUE,2 - putative,Rhomboid family member 2,no
Rnf13,ENSMUSG00000036503.13,ENSMUSG00000036503,2653.427894,0.240912034,0.249016017,0.967455977,0.333316138,0.677861313,3,1,57736062,57835233,protein_coding,2834.301089,2217.819908,3123.2791,2445.251603,2688.120941,3504.695114,0.168859151501477,6,TRUE,1 - high confidence,RING finger protein 13,no
